General Attribute,Matched Medical Attributes,Accuracy,Label
resolution,High Resolution Computed Tomography,0.9827331304550171,medical
peptic,Pud Peptic Ulcer Disease,0.9827396869659424,medical
defects,Septal Defects Aorticopulmonary; Rib Defects; Defects Pars; No Defects,0.9827409982681274,medical
airway,Airway Hyperreactivity; Biphasic Continuous Positive Airway Pressure; Endotracheal Airway Device; Airway Compression Or Obstruction; Respiratory Airway Obstruction; No Obstruction Of Airway; Airway . Distal; Complete Airway Obstruction; Airway Compromise,0.9827489256858826,medical
fracture,Fracture Of Rib; Pathologic Fracture Of Left Humerus; Comminuted Fracture Type; Fracture Dislocations; Pathologic Compression Fracture; Old Fracture; Malleolar Fracture; Nof Fracture Of Neck Of Femur; Seventh Rib Fracture; Intertrochanteric Fracture Of Femur; Control Of Hip Fracture Risk; Fracture With Displacement; Healings Fracture; Impending Fracture; Site Of Fracture; Fracture : Other; Ninth Rib Fracture; Compression Fracture Of Second Lumbar Vertebra; Eighth Rib Fracture; Unspecified Fracture Of Pubis; Fourth Rib Fracture; Fracture Of Odontoid Process; C1 Fracture; Fifth Rib Fracture; Increased Long Bone Fracture Rate; Tenth Rib Fracture; Trochanteric Femoral Fracture; Sixth Rib Fracture; Fracture Oblique; Personal History Of Pathologic Fracture; Non Displaced Fracture; History Of Fracture; Recent Fracture; Second Rib Fracture; Supracondylar Fracture,0.9827498197555542,medical
hand,Structure Of Left Hand; Injection Of Hand; Hand X Ray Periosteal New Bone Formation,0.9827702045440674,medical
pattern,Worsening Pattern; Pattern Of Bowel Movements Question; Abnormal Pulmonary Interstitial Pattern; Abnormal Alveolar Pattern; Honeycombed Pattern; A Pattern; Geographic Pattern; Micronodular Pattern,0.982801616191864,medical
retrocrural,Retrocrural Lymph Node,0.982876718044281,medical
services,Services Source Consult Services Treatment; Clinical Services; Ambulatory Care Services; Reduced Services,0.9829548001289368,medical
ruptured,Ruptured Aneurysms,0.9829656481742859,medical
kidney,Kidney . Bilateral; Kidney And Urinary Bladder; Kidney And Ureter; Calculus Of Kidney; Right Kidney Structure; Congenital Abnormality Of The Kidney; Kidney Mass; Superior Extremity Of Right Kidney; Structure Of Parenchyma Of Kidney; Disorder Of Kidney; Nephrectomy Of Left Kidney Treatment; Cortex Of Right Kidney; Atrophy Of Kidney; Abdomen Kidney . Left; Peripelvic Cyst In The Right Kidney; Bilateral Kidney Degeneration; Metastatic Malignant Neoplasm To Kidney; Kidney Lesion; Nephrectomy Of Right Kidney Treatment; Unspecified Injury Of Kidney; Multiple Kidney Cysts; Superior Extremity Of Left Kidney; Tx Kidney Transplantation; Structure Of Superior Pole Of Kidney; Interpolar Region Of Right Kidney; Necrosis Tubular Kidney; Acute Kidney Injury Ctcae,0.9829971194267273,medical
iliac,Deep Circumflex Iliac Artery; Iliac Vein Structure; Right Iliac Bone; Left Iliac Bone; Structure Of External Iliac Artery; Arteries Femoral Iliac; Structure Of Left Iliac Vessel; Enlargement Of Iliac Lymph Node; Aorta And Iliac Artery Cs; Structure Of Internal Iliac Artery; Iliac Stenting; 467 468 Common And Internal Iliac Arteries,0.9830314517021179,medical
total,Prosthetic Total Arthroplasty Of The Hip; Volume . Total; Total Dose Administered; Total Opacity; Total Knee Joint Prosthesis,0.9830352067947388,medical
tissues,Calcium Buildup In Soft Tissues Of Body; Structure Of Soft Tissues Of Neck; Tissues Muscle; Structure Of Axillary Soft Tissues; Structure Of Soft Tissues Of Orbit,0.9830464720726013,medical
parietal,Left Parietal Lobe Structure; Tissue Of Parietal Lobe Of Brain; Right Parietal Lobe Structure; Set Of All Parietal Lumbar Lymph Nodes; Parietal And Occipital Lobes; Frontal And Parietal Lobes; Structure Of Parietal Lobe Gyrus; Gray Matter Of Left Parietal Lobe,0.983066976070404,medical
troponin,Troponin Complex,0.9830737709999084,medical
airways,Airways Disease; Small Airways,0.9830937385559082,medical
implantation,Implantation Procedure; Seed Implantation,0.9832345843315125,medical
ribs,Ribs On Right Side; Ribs . Posterior; Cervical Ribs Bilateral,0.9832538366317749,medical
intramedullary,Intramedullary Rod Device,0.9832684397697449,medical
wt,Wt With Tumor; Serpin Family B Member 3 Wt Allele; Bpifa1 Wt Allele,0.9832793474197388,medical
pneumocephalus,Tension Pneumocephalus,0.9833071827888489,medical
field,Pathology Field; Field S Stain; Entire Lung Field; Vfd Visual Field Defect,0.9833135604858398,medical
adenopathy,Hilar Adenopathy; Adenopathy Inguinal; Mediastinal Adenopathy; Mesenteric Adenopathy,0.9833428263664246,medical
access,Implanted Port Access Device; Venous Access; Iv Access; Totally Implantable Venous Access System; Vascular Access; Site Of Access; Medical Port Access Device,0.9834104776382446,medical
intimal,Proliferation Intimal; Intimal Sarcoma Of The Pulmonary Artery,0.9834285974502563,medical
location,Central Location; Anatomic Location Of Primary Malignant Neoplasm; Transverse Anatomical Location,0.983460545539856,medical
cardio,Cardio Pulmonary,0.9835297465324402,medical
third,Third Ventricle Structure; Level Of The Third Thoracic Vertebra; Intervertebral Disc Structure Of Third Cervical Vertebra; Dilatation Of The Lateral And Third Ventricles; Posterior One Third Of Tongue; Third Lumbar Spinal Nerve; Dilation Of Third Ventricle; Intervertebral Disc Structure Of Third Lumbar Vertebra,0.9835495948791504,medical
laser,Laser Suite Retina Patient Tolerated Procedure Well Treatment,0.9835947155952454,medical
pretracheal,Pretracheal Lymphadenopathy; Right Pretracheal Lymph Node,0.9836276173591614,medical
lumbar,Multisection : Find : Pt : Abdomen Spine . Lumbar : Doc : Ct; Structure Of Lumbar Vertebral Column; Multisection : Finding : Point In Time : Spine . Lumbar : Narrative : Mri; Magnetic Resonance Imaging Of Lumbar Spine; Set Of All Parietal Lumbar Lymph Nodes; Right Lumbar Lymph Node Group Proper; Compression Fracture Of Second Lumbar Vertebra; Diagnostic Lumbar Spinal Puncture; Lumbar Region Of Back; Lumbar Cords; Nonspecific Pain In The Lumbar Region; Second Lumbar Spinal Nerve; Fourth Lumbar Spinal Nerve; Third Lumbar Spinal Nerve; Thoracic Or Lumbar Spine; Computed Tomography Of Lumbar Spine; Fifth Lumbar Spinal Nerve; Entire Body Of Fifth Lumbar Vertebra; Right Lateral Lumbar Region Of Abdomen; Intervertebral Disc Structure Of Third Lumbar Vertebra,0.9836589097976685,medical
rib,Fracture Of Rib; Resection Of Rib; Rib Defects; Seventh Rib Fracture; Bone Structure Of Rib; Inhalation Rib Dysfunction; Ninth Rib Fracture; Eighth Rib Fracture; Surface Of Left Sixth Rib; Fourth Rib Fracture; Fifth Rib Fracture; Tenth Rib Fracture; Sixth Rib Fracture; Lytic Rib Lesion; Second Rib Fracture,0.9836835861206055,medical
determination,Determination Of Venous Pressure,0.9836958646774292,medical
rectal,Tubes Rectal,0.9837130308151245,medical
exacerbation,Exacerbation Copd; Acute Exacerbation Of Idiopathic Pulmonary Fibrosis,0.9837788939476013,medical
component,Diseases Component,0.9838170409202576,medical
bullous,Bullous Disease; Chronic Bullous Emphysema,0.9838502407073975,medical
multiple,Multiple Pulmonary Nodules; Multiple Falls; Multiple Metastases; Multiple Tattoos; Unspecified Multiple Injuries; Multiple Nodules; Multiple Areas; Multiple Thyroid Nodules; Generalised Multiple Sclerosis; Multiple Abnormalities Qualifier; Multiple Heads; Multiple Pulmonary Embolus; Multiple Surgical Procedures; Multiple Benign Circumferential Skin Creases On Limbs; Transvaginal Ultrasound : Multiple Small Cysts Of Ovary; Multiple Kidney Cysts; Multiple Nabothian Cysts,0.9839181303977966,medical
vessels,Vessels Coronary; Celiac Vessels; Angiography Of Intracranial Vessels; Neck Vessels; Vessels . Right; Injury To Blood Vessels Of Unspecified Site; Abnormal Blood Vessels,0.9839882254600525,medical
cs,Aorta And Iliac Artery Cs,0.9839898943901062,medical
fundus,Gastric Fundus Structure; Structure Of Fundus Uteri; Structure Of Fundus Of Gallbladder,0.9840373396873474,medical
port,Implanted Port Access Device; Port A Cath Placement; Medical Port Access Device,0.9840423464775085,medical
periumbilical,Periumbilical Abdominal Pain,0.9840721487998962,medical
axillary,Structure Of Right Axillary Region; Enlarged Right Axillary Lymph Node; Enlarged Left Axillary Lymph Node; Structure Of Left Axillary Region; Structure Of Axillary Vein; Enlarged Axillary Lymph Nodes Bilaterally; Structure Of Axillary Soft Tissues,0.9840781688690186,medical
hilar,Hilar Adenopathy; Hilar Enlargement; Hilar Density,0.9841030240058899,medical
ligament,Structure Of Ligament; Lesser Curvature Gastrohepatic Ligament Node; Posterior Longitudinal Ligament Structure,0.9841195344924927,medical
infection,Granulomatous Infection; Infection Severity; Tumour Infection; Underlying Infection; Systemic Infection; Infection Caused By Helicobacter Pylori; Localized Infection; Inflammation Or Infection; Postoperative Infection; Local Infection Of Wound; Pleural Effusion Associated With Pulmonary Infection; Infection Other Adverse Event; Recent Infection; Haematoma Infection; Unusual Infection; Unspecified Acute Lower Respiratory Infection; Bacterial Infection Due To Unspecified Streptococcus,0.9841254949569702,medical
treatment,Services Source Consult Services Treatment; Laser Suite Retina Patient Tolerated Procedure Well Treatment; After Treatment; Treatment Risk Benefit Analysis; Arterial Occlusion Treatment; Distant Site Receiving Treatment; Therapeutic Radiology For Cancer Treatment; Nephrectomy Of Left Kidney Treatment; Compliance With Treatment; Biliary Tract Laparoscopy Assessment Gallbladder Appeared Normal Treatment; Planning Treatment; Nephrectomy Of Right Kidney Treatment; On Treatment,0.9841336011886597,medical
white,Central Nervous System White Matter; Matter Periventricular White; White Blood Cell Count Increased Lab Result; White Matter Changes; Left Shifted White Blood Cells; Periventricular Cerebral White Matter Hypodensities; White Blood Count; White Sputum; Hyperintensity Of Cerebral White Matter On Mri; Structure Of White Matter Of Occipital Lobe; White Matter Of Left Temporal Lobe; Periventricular White Matter Changes; White Matter Of Brain Syndrome; White Fiber; Lesions In The White Matter,0.9841683506965637,medical
nasal,Right Nasal Cavity; Nasal Septum Structure; Acute Inflammation Of Nasal Sinus; Cannulae Nasal,0.9841694235801697,medical
tributary,Set Of Inferior Tributary Of Tracheobronchial Lymph Nodes; Tributary Of Attribute,0.9841696619987488,medical
basis,Bilateral Lung Basis,0.9841910600662231,medical
trunk,Structure Of Trunk; Trunk Of Systemic Arterial Tree; Structure Of Trunk Of Pulmonary Artery; Trunk Of Renal Arterial Tree; Sphenoid Part Of Trunk Of Middle Cerebral Artery; Trunk Of Elephant; Trunk Of Right Bronchial Artery,0.9841957092285156,medical
history,Clinical History; History Of Allergies; History Of Hypertension; History Of Present Illness Finding; History Of Asbestos Exposure; History Of Smoking; History Of Pneumonia; Family History Of Coronary Artery Bypass Graft Surgery; History Of Pneumonectomy; History Of Back Pain; History Of Gout; Is There A Cancer History; Medical History Infections; Family History Of Coronary Arteriosclerosis; History Of Anemia; Personal History Of Coronary Artery Disease; History Of Repair Of Aneurysm Of Abdominal Aorta; History Patients; Pmh Past Medical History; History Of Cholelithiasis; History Of Squamous Cell Carcinoma; History Of Hemodialysis; History Of Lymphadenopathy; History Of Bowel Obstruction; History Of Dementia; History Of Stroke Of Cerebellum; History Of Emphysema; History Of Headache; History Of Aspiration Pneumonia; History Of Hepatocellular Carcinoma; History Of Confusion; History Of Pneumothorax; History Of Tracheostomy; History Of Tracheo Oesophageal Fistula; History Of Carcinoma; History Of Neutropaenia; History Of Gastrectomy; History Of Colostomy; Family History Of Myocardial Infarction; History Of Undescended Testis; History Of Neoplasm; History Of Pleural Effusion; History Of Pulmonary Embolus; History Of Alcohol Abuse; History Of Malignant Mesothelioma; History Of Atrial Fibrillation; History Of Dysphagia; History Of Abnormally Low Blood Pressure; Personal History Of Pathologic Fracture; History Of Ischaemic Colitis; History Of Surgery; History Of Fracture; History Of Anaphylaxis,0.984200656414032,medical
hip,Control Of Hip Fracture Risk; Prosthetic Arthroplasty Of Left Hip; Prosthetic Arthroplasty Of Right Hip; Prosthetic Total Arthroplasty Of The Hip; Telescoping Of Limb At Hip; Left Hip Region Structure; Prosthetic Right Hip; Prosthetic Hip; Right Hip Region Structure; Pain In Right Hip Joint,0.9842070937156677,medical
descending,Descending Aorta Structure; Descending Colon Structure; Structure Of Descending Portion Of Duodenum; Dilatation Of The Descending Thoracic Aorta; Left Anterior Descending Septal Perforator Artery; Dilatation Of Descending Aorta,0.984222412109375,medical
peribronchiolar,Peribronchiolar Nodules,0.9843468070030212,medical
miliary,Mtb Miliary Tuberculosis,0.9843810200691223,medical
formation,Fibrous Tissue Formation; Postoperative Haematoma Formation; Formation Of Pericardial Window; Osteophyte Formation; Abscess Formation; Coils Formation; Bolus Formation; Bone Formation Function; Cap Formation Cell Function; Thrombus Formation; Hand X Ray Periosteal New Bone Formation,0.9844735264778137,medical
consolidation,Parenchymal Consolidation,0.9845141768455505,medical
motor,Motor Vehicle Collision; Behaviour Showing Increased Motor Activity; Observation Of Motor Function Of Tongue; Precentral Motor Cortices; Somatic Motor Areas; Left Primary Motor Cortex; Right Primary Motor Cortex; Mnd Motor Neurone Disease; Upper Motor Neuron Disease,0.9845823049545288,medical
laceration,Laceration Of Lung; Laceration Of Spleen; Innominate Artery Laceration,0.9845911860466003,medical
carotids,Carotids Doppler Ultrasound,0.9846037030220032,medical
cysts,Large Exophytic Cysts; Benign Cysts; Pericardial Cysts; Sacral Perineural Cysts; Colloid Cysts; Transvaginal Ultrasound : Multiple Small Cysts Of Ovary; Adnexal Cysts; Multiple Kidney Cysts; Multiple Nabothian Cysts,0.9846357703208923,medical
head,Head Flexed Physical Finding; Structure Of Head Of Caudate Nucleus; Structure Of Head Of Humerus; Head Of Left Humerus; Head Of Right Humerus; Head . Lateral Cerebral Ventricles; Magnetic Resonance Imaging Of Head; Structure Of Head Of Femur; Structure Of Head Of Pancreas; Head And Neck Structure; Head Structure; Abnormality Of The Head; Normal Head; Head And Cervical Spine; Chest Aortic Arch Head Neck Carotid Artery; Magnetic Resonance Imaging Angiography Of Head; Head Position Finding; Head Sinuses; Skin Of Right Temporal Part Of Head; Fuzzy Head; Does Move Head; Structure Of Head Of Metatarsal Bone; Head Finding; Head Or Neck; Head Of Right Femur; Head Sinuses Orbit; Injury Of Head Region,0.9846391081809998,medical
visual,Visual Acuity Of Left Eye With Cycloplegia Physical Finding; Vfd Visual Field Defect,0.984675943851471,medical
staples,Skin Staples; Surgical Staples,0.9847385287284851,medical
ulcers,Curling S Ulcers; Atherosclerotic Ulcers,0.9848278164863586,medical
controlled,Bleeding Controlled,0.9848294258117676,medical
creatinine,Creatinine Normal; Creatinine Increased; Measurement Of Creatinine; Creatinine Rising,0.9848979711532593,medical
observations,Lung Observations; Pain Observations,0.984918475151062,medical
parieto,Parieto Occipital,0.984986424446106,medical
upper,Structure Of Upper Lobe Of Left Lung; Luq Left Upper Quadrant; Structure Of Upper Lobe Of Right Lung; Surface Region Of Upper Chest; Structure Of Upper Lobe Of Lung; Proximal Segment Of Free Upper Limb; Ruq Right Upper Quadrant; Structure Of Left Upper Quadrant Of Abdomen; Left Upper Arm Structure; Structure Of Venous System Of Upper Extremity; Upper Gastrointestinal Tract Structure; Right Upper Extremity Structure; Upper Gastrointestinal Tract Radiography; Upper Gi Gastrointestinal Haemorrhage; Upper Cervical; Right Upper Paratracheal Lymph Node; Upper Abdominal Pain; Upper Thigh Surface Region; Oedema Of Bilateral Upper Extremities; Right Upper Quadrant Pain; Upper Back Pain On The Left; Structure Of Upper Abdominal Quadrant; Upper Lobe Segment Of Left Pulmonary Artery; Upper Extremity . Right Forearm; Structure Of Upper Respiratory Tract Cavity; Upper And Lower Extremity; Structure Of Right Upper Quadrant Of Abdomen; Thrombosis Of Vein Of Upper Limb; Upper Aerodigestive Tract Structure; Intermediate Segment Of Free Upper Limb; Entire Ul Upper Limb; Upper Extremity . Right Upper Extremity Veins; Pain In Right Upper Limb; Upper Motor Neuron Disease,0.9849948287010193,medical
