Term,TF-IDF Score
adenoid,1.1648504608290469
lobesda,1.164150443233689
hemithoraces,1.1638794674040804
physiologic,1.1636495401406388
hxlung,1.163558401097163
effisions,1.163558401097163
asess,1.1631464560469646
retropulsed,1.1629686384231623
correlative,1.1629057564288412
dt,1.1619934113498356
hemopysis,1.1618977436915483
seroma,1.1618961930468488
real,1.1616007373343429
videofluoroscopy,1.160240975345541
anoxic,1.1584199811029714
reporting,1.1577443056475327
managent,1.1575382218912944
ileocecectomy,1.1574732146640172
np,1.1574413667710108
broncho,1.156536602254736
malnourishment,1.1565344340740482
annulus,1.1565038752285544
mlkb,1.1554019177609642
electrodes,1.1528268747057697
locale,1.1519441359465232
wrecons,1.1513225219091756
ami,1.151231676235498
pbec,1.1508875624930028
eff,1.150778590461362
radical,1.1507491762718955
gt,1.150407021939204
aw,1.1501258147850981
falciform,1.1499565639609737
magnet,1.1498087688015608
effsuion,1.149154528949259
measurement,1.1488202149931614
stasis,1.1477922795663689
ethmoidal,1.1475501762121
encephalitis,1.1475008089152836
trochanter,1.1464841653768236
wks,1.1460212033052535
till,1.1459767581149447
treitz,1.145802528310521
postleft,1.145286313700257
centesis,1.1438449579071401
uppermost,1.1434844218178135
supplemental,1.140706869672925
cxray,1.1406628369840472
superinfection,1.139079748186393
scope,1.1385317872887957
rmlrul,1.1383134929358274
conduit,1.1380342926106333
lr,1.1379469105134015
accurate,1.1378313688546733
cecal,1.1371670134579788
effort,1.1370352568394138
stroketransient,1.1363028492081828
hylar,1.1360635708506086
deposit,1.134099495427638
posttraumatic,1.132671892309147
spinous,1.1317467731887874
fevercough,1.1315433042809464
noncompressible,1.1313943630770364
opacify,1.1311630754770252
cervicothoracic,1.13092106783467
occupies,1.1307499570282429
assesment,1.130653785365212
feasible,1.1305383048751576
transependymal,1.1303748552241148
emptying,1.1299409461931536
notes,1.1294841300749758
appendicitis,1.1289987741454552
striking,1.1287474852068953
eroding,1.1284380752713508
differentiated,1.128401519308518
unresponsiveness,1.128315451202509
tef,1.1279610566776916
subgaleal,1.1278366813160423
entity,1.127532222236268
osteoblastic,1.1275072640540218
evalutate,1.1274210409016452
lacune,1.1263573266451419
compress,1.1261632023824848
newworseneing,1.1253235200442158
formed,1.1251921271713472
chemoradiation,1.1251744176902654
falldehydrationaltered,1.124556448107712
cancerpleural,1.123586921782935
expand,1.123010984769775
depression,1.1226195434302997
examined,1.1226068184083198
clearance,1.1217820169402384
desired,1.1216934060389745
obstructionsda,1.1214370259891877
states,1.1214115786763785
hepatomegaly,1.1213040966108219
alternative,1.1209690986333065
unresolved,1.1209163808768388
radiotherapy,1.1207290531389165
radius,1.1206506040853559
manifested,1.1205915716401564
myelodysplastic,1.1203849139240782
stroketia,1.120155535857844
sr,1.1197928716238237
ageappropriate,1.1196678243584675
abdpara,1.1194472260610544
pco,1.119420398310866
culture,1.1190456629875951
dye,1.118870244123118
predominance,1.1178074109795433
clivus,1.1176552522291423
curling,1.117571956849053
hyperechoic,1.1173793960019693
certain,1.1172724012444915
locate,1.1155840824549395
tracts,1.1151781953443238
poss,1.1151232905011168
effuison,1.113879924159235
middlelower,1.1112138663035895
knees,1.1108966557583648
coaxial,1.1107674194112043
tapering,1.1107291238356791
eca,1.1103739637228736
kumpe,1.1102779472448938
outline,1.109517528631936
diabetes,1.1092909391684465
pneumonias,1.1088863905620578
plmt,1.1087572652748106
wd,1.1084839554951225
supraclinoid,1.1081017713753745
returns,1.1080970284284746
transfered,1.1080160585328294
important,1.1075598653371166
documentation,1.10627316055248
phalanx,1.1062538512656932
radiological,1.1054405871900799
bend,1.1052250999167672
decided,1.1051778322829107
prosthetic,1.1041759407044383
ccc,1.1041660914793239
lysis,1.1025300447627953
vancomycin,1.100993366290991
bleb,1.1008623957494599
mastoids,1.1005378233813816
pneumatocele,1.1004396342281333
pnarf,1.1002054850589142
ngtube,1.0989224932378285
midlower,1.0986855449124162
tracheomalasiafailed,1.098152969457061
neurology,1.0971287659829771
facility,1.0969369102574411
questioned,1.0967855546911773
sealpls,1.0955878900497669
anterolateral,1.095511864977157
bit,1.0954211412203998
mult,1.0952030550971372
ud,1.0950916594308662
masssp,1.0950783659739427
operation,1.0946811485207961
gsenapati,1.0934474097843836
feature,1.092659517035403
aborted,1.092626770421931
idiopathic,1.0925612812277037
bordered,1.0910845009292203
amplatz,1.0909833462337652
submm,1.090297378880455
plus,1.0902771183410955
ingested,1.0893557188325316
azb,1.0871396138945761
hemotysis,1.0868545099097564
reexpension,1.0867739094383582
canceresophageal,1.0857903307420276
accentuation,1.084906438500456
vad,1.0839032025643682
tracheobronchomalacia,1.0838254535718568
rmlobectomy,1.0837943233524439
effusioninfiltrate,1.0834893905534746
movements,1.0817535587605631
epilepticus,1.081638631489314
discern,1.0813480953806531
tense,1.080327918809063
collected,1.0803164836125276
ligamentum,1.0787193000021464
wpost,1.07854511575822
endoscopic,1.0775121324955061
ressection,1.0772056368983856
contribute,1.0770701035538686
cd,1.075675183054033
removing,1.0752974389284193
alteration,1.0739681735898334
adenoiod,1.0739412002574715
enchondroma,1.0726874676096303
nephrolithiasis,1.0718844191010817
fissures,1.0716341752168324
regional,1.071565893132531
valsalva,1.0713952269600193
ten,1.0706650688612918
psoas,1.0699231910086768
somnolence,1.0697965182020877
obliquity,1.0697252422690315
allergies,1.0694907839424923
charge,1.0692744736290423
concave,1.0691941363096218
excellent,1.0687370666645528
rehab,1.0685266477555673
ileum,1.0683600787124206
singlelead,1.0680399127429137
broad,1.0680109526550137
anemianeck,1.0668403224841916
breathsevere,1.0668403224841916
person,1.0663729552842436
contact,1.0661543870439636
rad,1.0656660352850928
desating,1.0656034989493044
true,1.065187179688698
delineate,1.0651501930937224
splenectomy,1.064962986013031
maybe,1.0647948090226391
outlet,1.0642133232474353
aebc,1.0637367169275402
intermediate,1.0629426630827092
hcap,1.0623209498627482
periaortic,1.0622540473551396
esophagoscopy,1.0621963461481911
pink,1.0620581368006277
held,1.061948318581855
displacing,1.0608509520886755
chesttube,1.0604828714075971
viseral,1.0603189991547388
selsupersel,1.0603189991547388
presyncopal,1.060264044529123
ineffective,1.0581967097778726
nevertheless,1.05711027435236
auditory,1.0570380167342932
canals,1.0570380167342932
covered,1.0570085609099196
resolve,1.0564060217586135
older,1.0562664498383938
syncopal,1.0557801770008064
decadron,1.0554416540454437
transpedicular,1.0541278575508195
pneumoniasepsis,1.0540938560347943
pushed,1.0540841693910314
changeto,1.0540739319217067
scrotal,1.0534300559814018
shaft,1.0527448193022748
suvmax,1.0521809088711478
nectarthick,1.0516429821561624
screening,1.051333870998407
initiation,1.0506342537209026
moving,1.049960280676106
esoph,1.0489814741832344
wu,1.0488575868805006
coded,1.047320657016523
sig,1.0471494989800514
fill,1.0469517473445726
anesthetized,1.0446100060364643
hematuria,1.0442292597156904
lingulectomy,1.0432773042569865
ligation,1.0432224299319293
medication,1.0425366336450816
postcentral,1.0423406208287436
osteophytosis,1.042323094953282
worsen,1.0420730876748763
eyeh,1.0415073136728448
broadbased,1.0414791271260762
disk,1.041250506916353
dehiscence,1.040148179354289
relaxation,1.0394723936731978
proven,1.0390477189291822
straight,1.0389653913138799
recruitment,1.038443749133504
couple,1.0381981577872077
gre,1.0380065587046619
bxneedle,1.0370409542177612
skinfold,1.0369551666361305
tonsils,1.0361930040881184
aberrant,1.035842240732603
patterns,1.0351628394482524
tobacco,1.0334938698324427
vomitting,1.0325420331415822
papillary,1.0316965264576823
easily,1.0316894050233358
association,1.031052296902643
eventration,1.0305043457076197
svt,1.0301867805903313
leave,1.0297397137815218
diagnoses,1.0295546013504349
discovery,1.0291503028934517
intralesional,1.029106770762032
splaying,1.0290566064672277
chronically,1.0288664463302994
origins,1.0288163629956233
malleable,1.0287582349257995
effusionhemothorax,1.0286712068432187
se,1.0270198050271935
nc,1.0245195517869965
siclip,1.023579217969838
rllrml,1.0235449213407346
azygoesophageal,1.023019883903127
maintain,1.022223714643792
mind,1.0219663430853665
pituitary,1.0218726831770841
rubber,1.021185152105875
respect,1.020374969442032
dystrophic,1.0203131009054056
aspergillus,1.020183399920917
overinflation,1.0199401154475594
ckd,1.0184532589842106
staph,1.018220210685175
insufficiency,1.0174018574426535
paired,1.0167040024092007
lowlying,1.0165351894771157
hyperplasia,1.0164470531617436
cytotoxic,1.016223062015792
yf,1.0157208557002724
eating,1.0149221933292218
portably,1.0148287007815355
distance,1.014678697447143
hydroureter,1.0135700454145267
holes,1.0128648050723885
pnaeffusion,1.0128163556989103
start,1.012204186492428
intertrochanteric,1.011496040050033
sestamibi,1.0110955210256056
elbow,1.0110868795309558
select,1.0104973189779278
voice,1.0100167418487636
isolation,1.0097582233540785
minithoracotomy,1.0097582233540785
readjusted,1.0097385744188063
consciousness,1.0092012924428109
raised,1.0090038477971714
dfdgf,1.0086428911072494
excisionevd,1.008153428408858
pul,1.0075253824026627
septations,1.0073198192945814
singleview,1.0070118447957903
conclusive,1.0056781993921284
intshth,1.0053569381514504
penile,1.0053111812771385
rxn,1.0052207532469524
fibrillationtelemetryhypotension,1.0048507508003766
effusionrespiratory,1.0039289418783577
fail,1.0039289418783577
lossinfiltrate,1.0035529481721759
postion,1.0023938079042507
hypoenhancing,1.0023542703567734
adn,1.0018113516304026
conglomeration,1.0016544673721453
okay,1.001654161976198
bore,1.0013136759693264
appreciate,1.001069840069471
blush,1.0010302482334534
paralleling,1.0007869361070783
reinflation,1.0006267813190182
pla,1.000382054241325
paracentral,0.9994165371601684
lunc,0.9988343859160217
ii,0.998369640741407
osteotomy,0.9974450992285999
ruptured,0.99720128526857
cvlpicc,0.9963022444718187
ejection,0.9959919638746335
fraction,0.9959919638746335
sited,0.9957882036267242
catheterize,0.9952345774109788
cvp,0.9950780407623074
subinsular,0.9947405064132676
notification,0.9942812868406731
cardinoid,0.9941985248747318
clogged,0.9937500627314797
pip,0.9936095576497921
targeted,0.9923238987677878
collateral,0.9908256733653923
ctube,0.9907568279483119
fetal,0.990741107948231
cystectomy,0.9905321865889369
screen,0.9904703330175428
accessible,0.9902580410894706
linetube,0.9898819098502007
leaking,0.988215090761865
strictures,0.9877851418551583
stableappearing,0.9877482612195392
agitation,0.9875768142023224
sponge,0.9874734456493862
lot,0.9866039643378502
cvc,0.9864347300381278
dualchamber,0.986325670082021
section,0.9861957879130647
infiltratepna,0.9856283243837001
blades,0.9844639686671179
night,0.9837142873539663
prep,0.9833068229551774
frontotemporal,0.9827595244953407
dssd,0.9826876757121603
pthx,0.9825577822368685
ectasia,0.9818011036464167
produce,0.9812246216368345
emerging,0.9810616249801244
amichf,0.9807296771596461
fibrous,0.9806315372216088
successfully,0.9805300143998955
ninth,0.9792352392698372
recommendations,0.9791509021213579
rec,0.9789103464306605
oxgenation,0.9782706215602458
influenza,0.9780683530959682
coming,0.9778788904351284
phases,0.9776561172948596
coexisting,0.9775250790560845
pool,0.9770262775067763
vallecula,0.9759588891401343
putamen,0.9759534176332043
created,0.9757839751107585
recommendation,0.9743908966134335
magnitude,0.9738095163759735
subcapsular,0.9735886330322238
musculature,0.9728781764421616
lethargry,0.9721981029097226
maneuvers,0.9714245366165174
thoracotomyrul,0.9703026959107671
placing,0.9702086720947215
horizontal,0.9699345304372124
sealco,0.9695080806696834
threeminute,0.9692867651715263
determination,0.968382046579751
malaise,0.96703129512203
postcraniotomy,0.9666931131495269
tommorrow,0.9665314070866969
phlebitis,0.9665268436546322
rend,0.9642092754819623
edemaeffusion,0.9634270184654941
ultrasonography,0.963024551236643
folds,0.9629869774729154
apply,0.9628441489045692
agressive,0.9628213702524095
instilled,0.962710182971744
effects,0.9625543185903188
cardpulm,0.9620491736906895
indenting,0.9613428198944698
nodlesda,0.9610458325065985
medulla,0.9594638737672561
ab,0.95941187200839
notguidepnonlaser,0.959400172847752
thighs,0.9586712383017226
wchest,0.9582444692241048
frothy,0.9578851027346794
intramural,0.9577916025038302
rod,0.9576195695378734
homogeneously,0.9575816797620584
fib,0.957543702758782
agitated,0.9569499684716224
supratentorially,0.9562133779334907
changeplease,0.9561902700244214
pneu,0.9558993626945164
caairway,0.9557557483152508
toxicity,0.9556962437926382
description,0.9551872512494
intraop,0.9551174886814222
cuffing,0.9542912677482154
traversed,0.9542363969149831
bronchioalveolar,0.9536976345983409
load,0.9536198498719651
wsclip,0.9529796587387239
thrombophlebitis,0.9521445705103444
intense,0.9517195053942059
transfusion,0.9516371053615812
developmental,0.9514793126437026
acetabular,0.9514426407659302
nstemi,0.9511989553873973
imi,0.9507842249742968
odontoid,0.9501233706959256
pontine,0.9500098182944617
iodine,0.9491422103080063
encephalopathy,0.9485786001153954
convexities,0.9470764237961146
polyp,0.9459781409815559
flavum,0.9457704912467527
occasion,0.9454686448348926
radiolucent,0.9454214239289398
symmetrical,0.9452886416981269
unresectable,0.9446630518719688
adverse,0.944048278175963
precautions,0.9434339773032426
neighboring,0.943037642398822
dopplers,0.9429670153040486
favored,0.941777246847771
aquired,0.9415151054494542
cub,0.9411654689056528
particles,0.940742440748137
anatomical,0.9403398837922351
hemodynamically,0.9398187073910972
hold,0.9394525398884751
opposed,0.9391653840488926
calvarial,0.9387423621258353
cathether,0.9381603696895107
depending,0.937047203571628
hypointensity,0.9368943226943993
bottom,0.9366838858505868
cholangitis,0.9365437992265178
bacterial,0.9365061700870047
carotids,0.9358951377464014
dxae,0.9349477116364224
regurgitation,0.9343016327734609
spondylolisthesis,0.9342382182831495
viii,0.9342275463189694
caudal,0.9340174800678771
communicate,0.9335357495850998
visual,0.9334181398055649
encroachment,0.9332363746433356
nw,0.9332345181969607
buffered,0.9331564272642721
endovascular,0.9328747807115206
reach,0.9328621164202069
recanalization,0.9309125816228402
filters,0.9298131329226578
flaps,0.929267920073722
neutral,0.9290009801553221
intuabtion,0.928963043121155
allergic,0.9288967782995771
oxygenating,0.9282755018220614
actually,0.9280565457440191
pupils,0.9280219546550754
confined,0.9277139664813201
organized,0.9267835453757677
nonemergent,0.9255633849262163
serious,0.9252512691812707
subcutaneously,0.9247155930631239
cpsob,0.9245639920438471
distresslung,0.9244838381721836
respitory,0.9244838381721836
pessary,0.9240255430928455
micronodular,0.9237922252050927
pneumopericardium,0.9227197920857492
spsingle,0.9225169078353607
sit,0.9222694770877382
kyg,0.9219252083276686
adnexal,0.9218647905259416
strong,0.9216230058025323
bronchiolar,0.9211313313362122
pneumoniaatelectasis,0.9209699212137527
genu,0.9207718769886918
instead,0.9203137763402642
thromboembolic,0.9193044572537203
pleasea,0.9180594717907865
accounted,0.9178376582649659
reinsertion,0.9175662145051562
fair,0.9168455670993689
gu,0.9168012385046543
asymmetrically,0.9163064997126863
